Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2019-01-08,505,19:42:00,Tuesday,Dundas and Pembrooke,Investigation,4.0,8.0,E/B,8313.0
2019-01-08,511,23:04:00,Tuesday,Bathurst Stn.,Emergency Services,6.0,12.0,S/B,1409.0
2019-01-09,510,00:18:00,Wednesday,Spadina/QueenQuay,Mechanical,8.0,16.0,N/B,4468.0
2019-01-09,505,00:48:00,Wednesday,Dundas West Stn.,Mechanical,8.0,16.0,W/B,8116.0
2019-01-09,506,00:50:00,Wednesday,Carlton and Gerrard,Investigation,38.0,44.0,W/B,4186.0
2019-01-09,301,01:07:00,Wednesday,Queen & Connaught,Investigation,9.0,18.0,W/B,4469.0
2019-01-09,705,06:05:00,Wednesday,705 RAD,Late Leaving Garage,1.0,1.0,B/W,4195.0
2019-01-09,705,06:10:00,Wednesday,Russell Yard,Late Leaving Garage,1.0,1.0,B/W,4040.0
2019-01-09,705,06:15:00,Wednesday,Russell Yard,Late Leaving Garage,1.0,1.0,B/W,4165.0
2019-01-09,705,06:20:00,Wednesday,Russell Yard,Late Leaving Garage,1.0,1.0,B/W,4080.0
2019-01-09,506,06:55:00,Wednesday,Russell Yard,Mechanical,6.0,10.0,W/B,4021.0
2019-01-09,510,07:28:00,Wednesday,Church,Mechanical,4.0,8.0,W/B,4514.0
2019-01-09,505,09:00:00,Wednesday,Bay Street,Investigation,4.0,8.0,E/B,1243.0
2019-01-09,506,09:03:00,Wednesday,College St West Spadina,Mechanical,5.0,10.0,E/B,4156.0
2019-01-09,505,09:32:00,Wednesday,Chestnut Street,Mechanical,4.0,8.0,E/B,8182.0
2019-01-09,501,12:04:00,Wednesday,Queen & Augusta,Mechanical,5.0,10.0,E/B,4160.0
2019-01-09,705,12:05:00,Wednesday,Queen St E and Leslie St,Mechanical,4.0,8.0,W/B,4077.0
2019-01-09,705,12:10:00,Wednesday,Queen St E and Leslie St,Mechanical,4.0,8.0,W/B,4124.0
2019-01-09,501,12:30:00,Wednesday,Humber Loop,Mechanical,10.0,20.0,W/B,4085.0
2019-01-09,506,13:48:00,Wednesday,Gerrard And Marjory Ave,Held By,12.0,18.0,W/B,4051.0
2019-01-09,510,15:05:00,Wednesday,union station,Held By,11.0,17.0,N/B,4468.0
2019-01-09,705,16:00:00,Wednesday,Queen St E and Leslie St,Mechanical,4.0,8.0,W/B,4453.0
2019-01-09,705,16:05:00,Wednesday,Queen St E and Leslie St,Mechanical,4.0,8.0,E/B,4004.0
2019-01-09,705,16:10:00,Wednesday,Queen St E and Leslie St,Mechanical,4.0,8.0,W/B,4458.0
2019-01-09,501,16:37:00,Wednesday,HUMBER LOOP,Emergency Services,4.0,8.0,EB,4065.0
2019-01-09,501,16:58:00,Wednesday,Queen/Woodbine,Emergency Services,15.0,19.0,W/B,4079.0
2019-01-09,501,17:17:00,Wednesday,Queen/University,Mechanical,61.0,69.0,W/B,4084.0
2019-01-09,501,17:56:00,Wednesday,HUMBER LOOP,Mechanical,4.0,8.0,W/B,4111.0
2019-01-09,504,18:08:00,Wednesday,Queen / Broadview,General Delay,7.0,13.0,B/W,4402.0
2019-01-09,510,18:20:00,Wednesday,charlotte loop,Investigation,5.0,10.0,N/B,4439.0
2019-01-09,506,20:20:00,Wednesday,College at Dufferin,Mechanical,7.0,14.0,E/B,4133.0
2019-01-09,506,20:57:00,Wednesday,Gerrard/Parliament,Diversion,77.0,84.0,W/B,4114.0
2019-01-09,501,22:05:00,Wednesday,Humber Loop,Investigation,6.0,10.0,E/B,4065.0
2019-01-10,511,00:41:00,Thursday,Cne Loop,Mechanical,5.0,10.0,N/B,1416.0
2019-01-10,306,01:27:00,Thursday,Dundas/Roncesvalles,Mechanical,1.0,1.0,W/B,4075.0
2019-01-10,304,02:08:00,Thursday,Broadview and Danforth,Held By,7.0,20.0,S/B,4476.0
2019-01-10,501,04:37:00,Thursday,Russell Yard,Mechanical,5.0,16.0,W/B,4077.0
2019-01-10,501,04:59:00,Thursday,Russell Yard,Mechanical,9.0,20.0,W/B,4187.0
2019-01-10,506,05:37:00,Thursday,Russell Yard,Held By,6.0,11.0,W/B,4035.0
2019-01-10,512,05:39:00,Thursday,King and Bathurst,Mechanical,8.0,16.0,N/B,4508.0
2019-01-10,506,05:41:00,Thursday,Russell Yard,Held By,8.0,15.0,E/B,4145.0
2019-01-10,504,05:48:00,Thursday,King and Dufferin,Mechanical,1.0,1.0,W/B,4436.0
2019-01-10,504,05:56:00,Thursday,King/Spadina,Mechanical,5.0,10.0,W/B,4413.0
2019-01-10,705,06:00:00,Thursday,Leslie Barns,Late Leaving Garage,71.0,1.0,W/B,4414.0
2019-01-10,705,06:00:00,Thursday,Leslie Barns,Late Leaving Garage,70.0,1.0,W/B,4439.0
2019-01-10,705,06:05:00,Thursday,Leslie Barns,Late Leaving Garage,66.0,1.0,W/B,4412.0
2019-01-10,304,06:05:00,Thursday,King and Parliament,Mechanical,7.0,14.0,E/B,4434.0
2019-01-10,504,06:07:00,Thursday,King/Spadina,Mechanical,0.0,0.0,E/B,4445.0
2019-01-10,504,06:09:00,Thursday,King/Atlantic,Mechanical,0.0,0.0,E/B,4464.0
2019-01-10,705,06:10:00,Thursday,Leslie Barns,Late Leaving Garage,66.0,1.0,W/B,4469.0
2019-01-10,705,06:15:00,Thursday,Leslie Barns,Late Leaving Garage,83.0,1.0,W/B,4496.0
2019-01-10,505,06:19:00,Thursday,Dundas  Street West University,Investigation,6.0,12.0,W/B,9230.0
2019-01-10,510,06:29:00,Thursday,Spadina Queens Quay,Mechanical,0.0,0.0,N/B,4501.0
2019-01-10,504,07:03:00,Thursday,Distillery Loop,Mechanical,0.0,0.0,W/B,4443.0
2019-01-10,504,07:13:00,Thursday,King and Bathurst,Mechanical,1.0,1.0,E/B,4423.0
2019-01-10,512,07:13:00,Thursday,St.Clair West Station,Mechanical,1.0,1.0,W/B,4442.0
2019-01-10,510,07:13:00,Thursday,Leslie Barns,Held By,4.0,8.0,W/B,4421.0
2019-01-10,506,07:15:00,Thursday,Russell Yard,Mechanical,4.0,8.0,E/B,4149.0
2019-01-10,504,07:16:00,Thursday,Dundas W Stn,Mechanical,0.0,0.0,W/B,4432.0
2019-01-10,504,07:16:00,Thursday,Leslie Barns,Held By,2.0,6.0,W/B,4433.0
2019-01-10,501,07:22:00,Thursday,Lakeshore & Mimico,Mechanical,22.0,27.0,W/B,4124.0
2019-01-10,510,07:26:00,Thursday,Spadina Harbord,Mechanical,0.0,0.0,S/B,4456.0
2019-01-10,504,07:45:00,Thursday,King/Church,Mechanical,6.0,11.0,E/B,4417.0
2019-01-10,512,07:55:00,Thursday,St. Clair and Lansdown,Mechanical,4.0,8.0,E/B,4419.0
2019-01-10,510,08:11:00,Thursday,Spadina Queens Quay,Mechanical,0.0,0.0,S/B,4492.0
2019-01-10,504,08:14:00,Thursday,Dundas W stn,Mechanical,0.0,0.0,E/B,4517.0
2019-01-10,506,08:26:00,Thursday,Coxwell / Gerrard,Mechanical,6.0,12.0,S/B,4049.0
2019-01-10,506,09:41:00,Thursday,Yonge / College,Emergency Services,6.0,12.0,W/B,4105.0
2019-01-10,504,10:25:00,Thursday,Roncesvalles/Queen,Mechanical,0.0,0.0,E/B,4517.0
2019-01-10,504,10:38:00,Thursday,Roncesvalles/Howard Park,Mechanical,0.0,0.0,W/B,4483.0
2019-01-10,504,10:48:00,Thursday,King/Victoria,Mechanical,7.0,14.0,E/B,4424.0
2019-01-10,501,11:08:00,Thursday,Queen & Silverbirch,Mechanical,5.0,10.0,W/B,4066.0
2019-01-10,501,11:25:00,Thursday,Queen & Greenwood,Mechanical,5.0,10.0,E/B,4077.0
2019-01-10,506,11:30:00,Thursday,High Park Loop,Investigation,6.0,12.0,W/B,4035.0
2019-01-10,705,12:00:00,Thursday,Queen St E and Leslie St,Mechanical,4.0,8.0,W/B,4483.0
2019-01-10,705,12:05:00,Thursday,Queen St E and Leslie St,Mechanical,4.0,8.0,W/B,4481.0
2019-01-10,705,12:10:00,Thursday,Queen St E and Leslie St,Mechanical,4.0,8.0,W/B,4453.0
2019-01-10,501,12:14:00,Thursday,Queen/Bathurst,Mechanical,4.0,8.0,W/B,4193.0
2019-01-10,501,12:35:00,Thursday,QUEEN/BATHURST,Utilized Off Route,4.0,8.0,W/B,4040.0
2019-01-10,501,12:57:00,Thursday,Humber loop,Mechanical,4.0,8.0,E/B,4022.0
2019-01-10,505,13:40:00,Thursday,dundas west station,Mechanical,4.0,8.0,E/B,8194.0
2019-01-10,505,13:47:00,Thursday,dundas/chesnut,Investigation,4.0,8.0,W/B,8459.0
2019-01-10,504,14:42:00,Thursday,Brodview Station,Held By,10.0,15.0,W/B,4497.0
2019-01-10,506,15:11:00,Thursday,Danforth and Main,Investigation,19.0,25.0,E/B,4035.0
2019-01-10,504,15:33:00,Thursday,Queen St E and Leslie St,Mechanical,4.0,8.0,W/B,4408.0
2019-01-10,705,16:00:00,Thursday,Queen St E and Leslie St,Mechanical,4.0,8.0,W/B,4423.0
2019-01-10,512,16:02:00,Thursday,Gunn's Loop,Mechanical,4.0,8.0,W/B,4426.0
2019-01-10,705,16:05:00,Thursday,Queen St E and Leslie St,Mechanical,5.0,10.0,E/B,4124.0
2019-01-10,705,16:10:00,Thursday,Queen St E and Leslie St,Mechanical,4.0,8.0,W/B,4423.0
2019-01-10,506,16:54:00,Thursday,CNE Loop,Mechanical,4.0,8.0,S/B,1120.0
2019-01-10,501,18:03:00,Thursday,Humber loop,Mechanical,4.0,8.0,E/B,4051.0
2019-01-10,501,18:12:00,Thursday,Queen/Broadview,Mechanical,4.0,8.0,W/B,4192.0
2019-01-10,504,18:52:00,Thursday,Dundas W to Brodview St. both ways,General Delay,6.0,12.0,EW,
2019-01-10,512,19:12:00,Thursday,St. Clair and Bathurst,Mechanical,4.0,8.0,E/B,4432.0
2019-01-10,506,19:36:00,Thursday,St George and College,Mechanical,7.0,13.0,W/B,4186.0
2019-01-10,501,20:56:00,Thursday,Neville loop,Held By,14.0,18.0,E/B,4155.0
2019-01-10,501,21:09:00,Thursday,Queen/Empire,Mechanical,4.0,9.0,E/B,4052.0
2019-01-10,501,21:17:00,Thursday,Queen/Wineva,Mechanical,4.0,9.0,W/B,4073.0
2019-01-11,504,00:09:00,Friday,Broadview and danforth,Held By,11.0,20.0,S/B,4494.0
2019-01-11,506,00:12:00,Friday,Gerrard and Broadview,Mechanical,5.0,10.0,W/B,4048.0
2019-01-11,512,00:57:00,Friday,Vaughan Road,Mechanical,8.0,16.0,W/B,4502.0
2019-01-11,301,01:34:00,Friday,Queen/Roncesvalles,Held By,9.0,18.0,W/B,4020.0
2019-01-11,504,02:03:00,Friday,Leslie barns,Emergency Services,1.0,1.0,S/B,4495.0
2019-01-11,504,04:45:00,Friday,King/Jefferson,Mechanical,0.0,0.0,W/B,4510.0
2019-01-11,501,04:54:00,Friday,Russell Yard,Late Leaving Garage,10.0,20.0,E/B,4024.0
2019-01-11,501,04:58:00,Friday,Queensway & Ellis,Mechanical,0.0,0.0,W/B,4155.0
2019-01-11,509,05:30:00,Friday,Leslie Barns,Late Leaving Garage,24.0,14.0,W/B,4475.0
2019-01-11,504,05:54:00,Friday,Leslie Barns,Late Leaving Garage,2.0,1.0,W/B,4507.0
2019-01-11,705,06:00:00,Friday,Leslie Barns,Late Leaving Garage,90.0,1.0,W/B,4484.0
2019-01-11,705,06:00:00,Friday,Leslie Barns,Late Leaving Garage,136.0,1.0,W/B,4466.0
2019-01-11,501,06:03:00,Friday,Russell Yard,Late Leaving Garage,3.0,7.0,W/B,4030.0
2019-01-11,705,06:05:00,Friday,Leslie Barns,Late Leaving Garage,141.0,1.0,W/B,4464.0
2019-01-11,501,06:10:00,Friday,Russell Yard,Late Leaving Garage,3.0,7.0,E/B,4131.0
2019-01-11,705,06:10:00,Friday,Leslie Barns,Late Leaving Garage,126.0,1.0,W/B,4458.0
2019-01-11,705,06:15:00,Friday,Leslie Barns,Late Leaving Garage,138.0,1.0,W/B,4452.0
2019-01-11,512,06:17:00,Friday,Roncesvalles Yard,Mechanical,1.0,1.0,E/B,4462.0
2019-01-11,511,06:18:00,Friday,Bathurst Station,Mechanical,3.0,6.0,S/B,1040.0
2019-01-11,705,06:20:00,Friday,Leslie Barns,Late Leaving Garage,174.0,1.0,W/B,4415.0
2019-01-11,512,06:40:00,Friday,Roncesvalles Yard,Late Leaving Garage,1.0,1.0,E/B,4444.0
2019-01-11,501,06:42:00,Friday,Queen & Connught,Mechanical,4.0,9.0,E/B,4148.0
2019-01-11,511,06:45:00,Friday,Bathurst Station,Mechanical,3.0,6.0,S/B,1097.0
2019-01-11,512,06:51:00,Friday,Lansdowne and St. Clair,Mechanical,4.0,8.0,E/B,4511.0
2019-01-11,512,06:51:00,Friday,Gunn Loop,Mechanical,4.0,8.0,E/B,4432.0
2019-01-11,501,06:52:00,Friday,Russell Yard,Late Leaving Garage,3.0,5.0,E/B,4144.0
2019-01-11,504,06:57:00,Friday,Distillery loop,Mechanical,7.0,12.0,W/B,4480.0
2019-01-11,501,07:04:00,Friday,Humber Loop,Mechanical,4.0,9.0,E/B,4146.0
2019-01-11,512,07:18:00,Friday,Bathurst Stn,Mechanical,4.0,8.0,S/B,4432.0
2019-01-11,504,07:20:00,Friday,Dundas W stn,Mechanical,5.0,10.0,E/B,4493.0
2019-01-11,506,07:25:00,Friday,Eglinton Garage,Mechanical,8.0,18.0,W/B,8715.0
2019-01-11,511,07:28:00,Friday,Bathurst Station,Mechanical,3.0,6.0,S/B,1087.0
2019-01-11,512,07:29:00,Friday,St. Clair and Caledonia,Mechanical,1.0,1.0,E/B,4437.0
2019-01-11,512,07:51:00,Friday,Gunns loop,Mechanical,4.0,8.0,E/B,4485.0
2019-01-11,505,08:10:00,Friday,Keele Wilson,Mechanical,5.0,10.0,S/B,8116.0
2019-01-11,512,08:12:00,Friday,St. Clair and Lansdowne,Mechanical,4.0,8.0,E/B,4485.0
2019-01-11,501,08:18:00,Friday,Lakeshore & Browns Line,Mechanical,29.0,38.0,E/B,4091.0
2019-01-11,512,08:25:00,Friday,St. Clair and Oakwood,Mechanical,1.0,1.0,W/B,4473.0
2019-01-11,504,08:25:00,Friday,Distillery Loop,Mechanical,0.0,0.0,W/B,4500.0
2019-01-11,506,08:40:00,Friday,Howard Park and Dundas,Mechanical,10.0,20.0,E/B,8811.0
2019-01-11,504,08:47:00,Friday,Simcoe / King,Mechanical,9.0,18.0,W/B,4489.0
2019-01-11,501,09:13:00,Friday,Queen & Roncesvalles,Utilized Off Route,3.0,6.0,W/B,4042.0
2019-01-11,503,09:20:00,Friday,King/York,Mechanical,12.0,24.0,E/B,8495.0
2019-01-11,506,09:28:00,Friday,Grace and College,Investigation,12.0,18.0,W/B,4089.0
2019-01-11,512,09:40:00,Friday,St. Clair and Lansdowne,Mechanical,4.0,8.0,E/B,4462.0
2019-01-11,506,09:44:00,Friday,Gerrard Broadview,Investigation,6.0,0.0,,4012.0
2019-01-11,501,10:40:00,Friday,Queen & Roncy,Utilized Off Route,4.0,8.0,W/B,4187.0
2019-01-11,512,11:19:00,Friday,St Clair Stn,Mechanical,1.0,1.0,W/B,4473.0
2019-01-11,504,11:42:00,Friday,King/Queen,Mechanical,7.0,14.0,W/B,4407.0
2019-01-11,705,12:00:00,Friday,Queen St E and Leslie St,Mechanical,4.0,8.0,W/B,4452.0
2019-01-11,705,12:05:00,Friday,Queen St E and Leslie St,Mechanical,4.0,8.0,W/B,4418.0
2019-01-11,705,12:10:00,Friday,Queen St E and Connaught Ave,Mechanical,5.0,10.0,E/B,4146.0
2019-01-11,509,12:11:00,Friday,York and Queensquay,Mechanical,1.0,1.0,E/B,4453.0
2019-01-11,506,14:09:00,Friday,Carlton and Sumach,Mechanical,5.0,10.0,E/B,4124.0
2019-01-11,501,14:45:00,Friday,Queen/Cannaught,Mechanical,4.0,8.0,W/B,4144.0
2019-01-11,505,14:57:00,Friday,Sackville and Dundas,Mechanical,4.0,8.0,E/B,8156.0
2019-01-11,512,15:08:00,Friday,St. Clair west station,Held By,44.0,48.0,wb,4437.0
2019-01-11,503,15:41:00,Friday,Birchmount garage,Mechanical,12.0,24.0,W/B,8426.0
2019-01-11,501,17:28:00,Friday,Queen/Lee av.,Mechanical,6.0,10.0,W/B,4022.0
2019-01-11,512,17:43:00,Friday,St. Clair west station,Investigation,4.0,8.0,wb,4418.0
2019-01-11,512,18:01:00,Friday,St. clair and glenholme,Held By,11.0,15.0,wb,4414.0
2019-01-11,505,18:11:00,Friday,Huron and Dundas,Mechanical,4.0,8.0,W/B,8561.0
2019-01-11,504,18:52:00,Friday,King / Shaw,General Delay,7.0,13.0,B/W,4461.0
2019-01-11,510,19:08:00,Friday,Sussex and Spadina,Mechanical,4.0,8.0,N/B,4497.0
2019-01-11,510,19:11:00,Friday,Spadina and King (charlotte loop),Mechanical,4.0,8.0,N/B,4476.0
2019-01-11,505,20:18:00,Friday,Parliament and Dundas,Investigation,5.0,10.0,E/B,8596.0
2019-01-11,505,20:48:00,Friday,DWS,Mechanical,5.0,10.0,E/B,8126.0
2019-01-11,501,21:26:00,Friday,Queen & Neville Park,Investigation,66.0,71.0,E/B,4100.0
2019-01-11,506,23:47:00,Friday,Glenmount and Gerrard,Mechanical,30.0,38.0,E/B,4178.0
2019-01-12,504,01:30:00,Saturday,King/Queen,Mechanical,1.0,1.0,E/B,4518.0
2019-01-12,510,06:45:00,Saturday,Queens Quay,Mechanical,8.0,16.0,S/B,4445.0
2019-01-12,505,08:01:00,Saturday,Broadview Ave,Mechanical,8.0,16.0,E/B,1365.0
2019-01-12,501,09:12:00,Saturday,Queen Connaught,Mechanical,5.0,10.0,E/B,4114.0
2019-01-12,506,09:39:00,Saturday,Russell Yard,Held By,12.0,6.0,W/B,4191.0
2019-01-12,501,10:12:00,Saturday,Queen Bathurst,Mechanical,5.0,10.0,E/B,4408.0
2019-01-12,501,10:12:00,Saturday,Queen and Yonge,Investigation,5.0,10.0,W/B,4463.0
2019-01-12,509,10:20:00,Saturday,CNE loop,Mechanical,6.0,12.0,B/W,4470.0
2019-01-12,505,10:31:00,Saturday,Broadview Stn,Mechanical,5.0,10.0,W/B,8950.0
2019-01-12,511,10:35:00,Saturday,Exhibition Loop,Mechanical,6.0,11.0,N/B,1258.0
2019-01-12,504,11:15:00,Saturday,King and Bay,Mechanical,8.0,16.0,W/B,4476.0
2019-01-12,504,12:34:00,Saturday,Distillery Loop,Mechanical,4.0,8.0,N/B,4510.0
2019-01-12,501,13:18:00,Saturday,Connaught and Queen,Late Leaving Garage,4.0,8.0,E/B,4135.0
2019-01-12,501,13:26:00,Saturday,Connaught and Queen,Mechanical,4.0,8.0,W/B,4065.0
2019-01-12,501,15:28:00,Saturday,Simcoe and Queen,Mechanical,4.0,8.0,E/B,4034.0
2019-01-12,504,16:06:00,Saturday,king and Spence,Held By,12.0,16.0,E/B,4417.0
2019-01-12,506,17:49:00,Saturday,Gerrard and Sackville,Investigation,5.0,11.0,W/B,4146.0
2019-01-12,501,19:16:00,Saturday,Woodbine and Queen,Mechanical,5.0,10.0,E/B,4513.0
2019-01-12,506,19:24:00,Saturday,Fleet and Bathurst,General Delay,12.0,17.0,S/B,1058.0
2019-01-12,504,22:57:00,Saturday,Distillery Loop,Mechanical,1.0,1.0,N/B,4464.0
2019-01-12,505,23:07:00,Saturday,Broadview station,Investigation,9.0,18.0,W/B,1317.0
2019-01-12,506,23:38:00,Saturday,Bolton and College,Investigation,9.0,18.0,W/B,4110.0
2019-01-12,504,23:50:00,Saturday,Dundas West Stn.,Mechanical,10.0,20.0,S/B,4443.0
2019-01-13,510,00:13:00,Sunday,Charlotte Loop,Emergency Services,7.0,15.0,S/B,4438.0
2019-01-13,506,06:18:00,Sunday,russell yard,Mechanical,5.0,10.0,E/B,4053.0
2019-01-13,501,06:46:00,Sunday,Queen St East Ontario Street,Investigation,7.0,14.0,E/B,4438.0
2019-01-13,501,06:51:00,Sunday,Leslie barns,Late Leaving Garage,5.0,10.0,W/B,4518.0
2019-01-13,506,08:05:00,Sunday,Main Station,Mechanical,15.0,30.0,W/B,4032.0
2019-01-13,501,08:18:00,Sunday,Queen St East  Greenwood,Mechanical,7.0,14.0,E/B,4087.0
2019-01-13,511,09:45:00,Sunday,Fleet and Strachan,Investigation,6.0,12.0,N/B,1052.0
2019-01-13,501,10:17:00,Sunday,Kipling Lakeshore Blvd West,Mechanical,7.0,14.0,E/B,4074.0
2019-01-13,511,10:18:00,Sunday,Bathurst and Fleet,Mechanical,6.0,12.0,N/B,1039.0
2019-01-13,501,11:39:00,Sunday,,Investigation,7.0,14.0,E/B,4503.0
2019-01-13,504,12:31:00,Sunday,King and Sackville,Mechanical,4.0,8.0,E/B,4509.0
2019-01-13,505,12:50:00,Sunday,broadview station,Mechanical,5.0,10.0,W/B,8557.0
2019-01-13,505,14:25:00,Sunday,broadview station,Mechanical,5.0,10.0,W/B,8498.0
2019-01-13,506,17:20:00,Sunday,Yonge / Carlton,Investigation,6.0,12.0,E/B,4124.0
2019-01-13,505,17:25:00,Sunday,broadview station,Investigation,5.0,10.0,W/B,8603.0
2019-01-13,506,19:14:00,Sunday,High Park Loop,Mechanical,6.0,12.0,E/B,4149.0
2019-01-14,511,00:06:00,Monday,Exhitition loop,Mechanical,8.0,16.0,N/B,1057.0
2019-01-14,511,05:21:00,Monday,Mount Dennis Garage,Mechanical,3.0,6.0,S/B,1281.0
2019-01-14,501,05:25:00,Monday,Queen and Connaught,Late Leaving Garage,4.0,8.0,E/B,4010.0
2019-01-14,501,05:26:00,Monday,Queen and Connaught,Mechanical,4.0,8.0,E/B,4103.0
2019-01-14,501,05:42:00,Monday,Queen & Roncevalles,Mechanical,5.0,10.0,W/B,4145.0
2019-01-14,705,06:00:00,Monday,Lesile Barns,Late Leaving Garage,2.0,1.0,W/B,4503.0
2019-01-14,504,06:01:00,Monday,Leslie Brans,Late Leaving Garage,1.0,1.0,W/B,4512.0
2019-01-14,504,06:01:00,Monday,Leslie Brans,Late Leaving Garage,1.0,1.0,W/B,4428.0
2019-01-14,504,06:01:00,Monday,Leslie Brans,Late Leaving Garage,1.0,1.0,W/B,4510.0
2019-01-14,501,06:02:00,Monday,Queen and Greenwood,Mechanical,4.0,8.0,W/B,4081.0
2019-01-14,501,06:52:00,Monday,Queen and Woodfield,Mechanical,4.0,8.0,E/B,4144.0
2019-01-14,501,07:22:00,Monday,Queen & Connaught,Mechanical,4.0,9.0,E/B,4198.0
2019-01-14,501,07:32:00,Monday,Coxwell and Gerrard St.,Held By,5.0,10.0,E/B,4114.0
2019-01-14,503,08:25:00,Monday,Queen/Carlaw,Investigation,12.0,24.0,W/B,9228.0
2019-01-14,501,08:28:00,Monday,Queen & Carlaw,Investigation,16.0,21.0,W/B,4131.0
2019-01-14,504,08:42:00,Monday,King/Bathurst,Mechanical,0.0,0.0,W/B,4498.0
2019-01-14,504,09:08:00,Monday,Roncesvalles/Fermanagh,Mechanical,0.0,0.0,W/B,4498.0
2019-01-14,506,09:18:00,Monday,Gerrard and Carlaw,Mechanical,6.0,12.0,E/B,4153.0
2019-01-14,505,09:22:00,Monday,Gerrard,Utilized Off Route,4.0,8.0,W/B,8959.0
2019-01-14,506,09:49:00,Monday,Broadview and gerrard,Mechanical,6.0,12.0,E/B,4003.0
2019-01-14,504,10:34:00,Monday,King/Church,Mechanical,7.0,14.0,E/B,4432.0
2019-01-14,505,11:25:00,Monday,gerrard/coxwell,Investigation,10.0,15.0,E/B,4039.0
2019-01-14,501,12:13:00,Monday,Queen & Parliament,Mechanical,5.0,9.0,W/B,4482.0
2019-01-14,505,13:14:00,Monday,Sherborne and Dundas,Mechanical,4.0,8.0,E/B,8495.0
2019-01-14,504,13:26:00,Monday,King / Jameson,Held By,68.0,73.0,E/B,4415.0
2019-01-14,505,13:34:00,Monday,Dundas and Beverley (413 Dundas),Investigation,4.0,8.0,W/B,8167.0
2019-01-14,501,14:08:00,Monday,QUEEN/CANNAUGHT,Mechanical,4.0,8.0,E/B,4189.0
2019-01-14,501,14:39:00,Monday,QUEEN/CARLAW,Investigation,15.0,23.0,E/B,4145.0
2019-01-14,501,16:34:00,Monday,Queen/Sherbourne,Mechanical,4.0,8.0,E/B,4482.0
2019-01-14,505,17:25:00,Monday,Dundas and River,Investigation,4.0,8.0,W/B,8582.0
2019-01-14,512,17:33:00,Monday,St. Clair and Caledonia,Investigation,4.0,8.0,E/B,4467.0
2019-01-14,501,17:54:00,Monday,Queen/Kingston rd,Investigation,26.0,30.0,E/B,4111.0
2019-01-14,506,17:54:00,Monday,braodview/gerrard,Investigation,10.0,15.0,W/B,4040.0
2019-01-14,510,18:11:00,Monday,Spadina Station,General Delay,4.0,8.0,N/B,4514.0
2019-01-14,504,18:30:00,Monday,King / Dufferin,General Delay,7.0,13.0,B/W,4402.0
2019-01-14,501,18:43:00,Monday,Queen/Don bridge,Mechanical,15.0,19.0,W/B,805.0
2019-01-14,504,18:47:00,Monday,King/Queen (Don Bridge),Mechanical,11.0,14.0,W/B,4477.0
2019-01-14,510,22:43:00,Monday,Union station,Mechanical,5.0,14.0,E/B,4410.0
2019-01-15,501,05:11:00,Tuesday,Queen and Greenwood,Mechanical,4.0,8.0,W/B,4171.0
2019-01-15,501,05:14:00,Tuesday,Queen and Woodfield,Held By,4.0,8.0,E/B,4187.0
2019-01-15,511,05:56:00,Tuesday,Lakeshore  and York,Mechanical,9.0,18.0,W/B,1075.0
2019-01-15,705,06:00:00,Tuesday,Leslie Barns,Late Leaving Garage,2.0,1.0,W/B,4451.0
2019-01-15,504,06:01:00,Tuesday,Leslie Barns,Late Leaving Garage,3.0,1.0,W/B,4443.0
2019-01-15,504,06:01:00,Tuesday,Leslie Barns,Late Leaving Garage,4.0,1.0,W/B,4507.0
2019-01-15,504,06:01:00,Tuesday,Leslie Barns,Late Leaving Garage,2.0,1.0,W/B,4417.0
2019-01-15,705,06:05:00,Tuesday,Leslie Barns,Late Leaving Garage,6.0,1.0,W/B,4479.0
2019-01-15,705,06:10:00,Tuesday,Leslie Barns,Late Leaving Garage,2.0,1.0,W/B,4470.0
2019-01-15,501,06:10:00,Tuesday,Leslie Barns,Late Leaving Garage,3.0,1.0,W/B,4474.0
2019-01-15,504,06:18:00,Tuesday,Leslie Barns,Late Leaving Garage,1.0,1.0,W/B,4466.0
2019-01-15,502,06:22:00,Tuesday,Bingham Loop,Mechanical,12.0,24.0,W/B,8559.0
2019-01-15,509,06:42:00,Tuesday,Leslie Barns,Late Leaving Garage,1.0,1.0,W/B,4454.0
2019-01-15,504,06:43:00,Tuesday,Leslie Barns,Late Leaving Garage,1.0,1.0,W/B,4490.0
2019-01-15,505,07:56:00,Tuesday,Sheridan Ave,Investigation,4.0,8.0,E/B,9221.0
2019-01-15,511,08:07:00,Tuesday,Bathurst Station,Mechanical,6.0,12.0,N/B,1096.0
2019-01-15,509,09:40:00,Tuesday,CNE Loop,Investigation,7.0,14.0,E/B,4436.0
2019-01-15,501,09:57:00,Tuesday,Queen & Gladstone,Mechanical,4.0,6.0,E/B,4230.0
2019-01-15,705,12:00:00,Tuesday,Queen St E and Connaught Ave,Mechanical,4.0,8.0,W/B,4518.0
2019-01-15,705,12:05:00,Tuesday,Queen St E and Leslie Barns,General Delay,4.0,8.0,W/B,4495.0
2019-01-15,705,12:10:00,Tuesday,Queen St E and Leslie St,General Delay,4.0,8.0,W/B,4427.0
2019-01-15,501,12:26:00,Tuesday,Neville Loop,Held By,16.0,21.0,W/B,4169.0
2019-01-15,505,13:20:00,Tuesday,Spadina and Dundas,Mechanical,4.0,8.0,W/B,8519.0
